"","relevant","body","title","ID","date","url","source","duplicate"
"1339","","The CJI inaugurated the symposium on 'Role of legal education on nation building' in the event organised by Society of Indian Law Firms (SILF) and Menon Institute of Legal Advocacy Training (MILAT) here.

The implementation of rule of law in a nation depends on the quality of legal education in a country, Chief Justice of India Dipak Misra said Saturday.

Justice Misra, while delivering his inaugural speech at the 10th Law Teachers' Day award function here, said law schools are the hatcheries supplying legal professionals who act as sentinels for the implementation of rule of law. He also said legal education is a science which inculcates in law students a sense of maturity and understanding of the society and moulds them to emerge as protectors of citizenry liberties.

The CJI inaugurated the symposium on 'Role of legal education on nation building' in the event organised by Society of Indian Law Firms (SILF) and Menon Institute of Legal Advocacy Training (MILAT) here. ""The implementation of rule of law in a nation depends on the quality of legal education in a country. Law schools are the hatcheries which supply quintessential legal professionals who act as sentinels for the implementation of rule of law and contribute tremendously towards the development of the nation.

""Legal education is a science which imparts to law students not only the knowledge of certain legal provisions but it also inculcates a sense of maturity and understanding of the society which shapes and moulds them to emerge as protectors of citizenry liberties,"" Justice Misra said. He appreciated the functioning of National Law Universities and said the institution has turned out to be the most successful exercise for enhancing the quality of legal education in the country.

""The introduction of five year law course has made legal education quite coveted in India. It has become imperative for law schools to take in account the changes taking place across the world as well as the contemporary issues in the society.

""Law schools must focus on developing amongst its students critical reflectiveness of the social, moral and political outlooks embedded in law,"" Justice Misra said.

The CJI said it was the duty of all stakeholders to enhance the legal education by registering the importance of law schools and lauded Professor N R Madhava Menon, saying he has been influenced by the octogenarian in a subconscious way and his passion towards the discipline of law should be inculcated by everyone.

Prof Menon said the law schools were a neglected lot. He said even though there are 23 national law universities across the country and India need to do more for the legal education. This year, the prestigious SILF-MILAT Prof N R Madhava Menon Best Law Teacher Award was bagged by Prof R Venkata Rao of the National Law School of India University, Bangalore.

Must Watch Demonetisation, a success? Is it still a question: News in Numbers Kerala Floods: How The River Damaged My Hometown India in shortlist for Uber Air launch Shenanigans with 'Stree' Actors Rajkummar Rao, Aparshakti Khurrana and Abhishek Banerjee Start your day the best way with the Express Morning Briefing","Implementation of rule of law depends on quality of legal education, says CJI","936860112","2018-09-01","https://indianexpress.com/article/india/implementation-of-rule-of-law-depends-on-quality-of-legal-education-says-cji-5335033/","The Indian Express",FALSE
"1340","","NEW DELHI: The implementation of rule of law in a nation depends on the quality of legal education in a country, Chief Justice of India Dipak Misra said Saturday.

Justice Misra, while delivering his inaugural speech at the 10th Law Teachers' Day award function here, said law schools are the hatcheries supplying legal professionals who act as sentinels for the implementation of rule of law.

He also said legal education is a science which inculcates in law students a sense of maturity and understanding of the society and moulds them to emerge as protectors of citizenry liberties.

The CJI inaugurated the symposium on 'Role of legal education on nation building' in the event organised by Society of Indian Law Firms (SILF) and Menon Institute of Legal Advocacy Training (MILAT) here.

""The implementation of rule of law in a nation depends on the quality of legal education in a country. Law schools are the hatcheries which supply quintessential legal professionals who act as sentinels for the implementation of rule of law and contribute tremendously towards the development of the nation.

""Legal education is a science which imparts to law students not only the knowledge of certain legal provisions but it also inculcates a sense of maturity and understanding of the society which shapes and moulds them to emerge as protectors of citizenry liberties,"" Justice Misra said.

He appreciated the functioning of National Law Universities and said the institution has turned out to be the most successful exercise for enhancing the quality of legal education in the country.

""The introduction of five year law course has made legal education quite coveted in India. It has become imperative for law schools to take in account the changes taking place across the world as well as the contemporary issues in the society.

""Law schools must focus on developing amongst its students critical reflectiveness of the social, moral and political outlooks embedded in law,"" Justice Misra said.

The CJI said it was the duty of all stakeholders to enhance the legal education by registering the importance of law schools and lauded Professor N R Madhava Menon, saying he has been influenced by the octogenarian in a subconscious way and his passion towards the discipline of law should be inculcated by everyone.

Prof Menon said the law schools were a neglected lot.

He said even though there are 23 national law universities across the country and India need to do more for the legal education.

This year, the prestigious SILF-MILAT Prof N R Madhava Menon Best Law Teacher Award was bagged by Prof R Venkata Rao of the National Law School of India University, Bangalore. (AGENCIES)","Implementation of rule of law depends on quality of legal education, says CJI","936846238","2018-09-01","http://www.dailyexcelsior.com/implementation-rule-law-depends-quality-legal-education-says-cji/","Jammu Kashmir Latest News | Tourism | Breaking News J&K",FALSE
"1341","","'30 SC students bagging MBBS seat in open category stands a testimony'

A total of 45 students from SC residential schools bagged MBBS seats this year of which 30 got the seats in open category. This stands testimony to the kind of education being extended to students in Telangana, said Irrigation Minister T. Harish Rao.

Addressing the students of Girls Residential School at Hothi K in Zaheerabad mandal after inaugurating the school building and laying foundation stone for additional classrooms on Thursday, he said that the State government has established 604 residential schools in addition to the existing 273 institutions.

By 2021, about 10 lakh students would be studying in schools and the government would be spending a budget of ₹15,000 crore on education per annum, he said.

""Education is one of our top priorities which is why Chief Minister K. Chandrasekhar Rao ensured establishment of 134 SC residential schools in addition to the existing 134 schools that were established in the past six decades,"" Mr. Harish Rao said.

""For the first time in the country, we established as many as 30 degree residential colleges in the State,"" he said, adding that people have trust in government educational system now as they were willing to send their children to government schools. Unlike his usual way, he spoke to students in English and enquired about the facilities at school.

Principal Vijaya informed the Minister that the existing residential accommodation was sufficient for only 256 students while the student strength was 526.

Mr. Harish Rao promised her to sanction additional rooms.

Earlier, the Minister laid foundation stone for the construction of 50-bed hospital and classrooms at Kohir.

He also laid foundation stone for road-over bridge on railway track at Zaheerabad at an estimated cost of ₹90 crore, a demand that was pending for the past two decades.

MLC Fareed Uddin, Lok Sabha member B.B. Patil and others were present.","Telangana extending quality education to students: Harish","935656420","2018-08-30","https://www.thehindu.com/news/cities/Hyderabad/telangana-extending-quality-education-to-students-harish/article24822933.ece","The Hindu",FALSE
"1342","","HYDERABAD: Hailing the High Court verdict on Friday rapping the TSBIE over the appointment of guest faculty to government junior colleges, lectures claim that the quality of education won't improve until the arrangement is totally done away with. Of the 6,000 'lecturer' positions in 404 government junior colleges, there are only 840 regular ones. In 162 colleges, there is not even one regular lecturer.

The remaining 5,200 vacancies were filled filled with contract and guest lecturers _ the former recruited for three years and the latter on annual basis. There are 3,800 contractual and 1,400 guest lecturers in the government junior colleges.

Now, with no job security for 85 per cent of the staff working in these colleges, the educational standard in these institutions has taken a beating. P Madhusudan Reddy, president of Telangana Government Junior Lecturers' Association, said, ""The High Court has said that contract lecturers cannot be regularised nor can they continue for more than three years.

By the time there develops an understanding between the teacher and the student, it is time for them to leave. Teachers, too, are not interested in working because they know they are temporary. For proper teaching to take place, the tenure should be of at least for or five years or the government should take up permanent recruitment.""

Since 2002 the government has not recruited any regular lecturer and the colleges have been making do with contract lecturers. Despite the High Court's directive on ensuring that the tenure of contract lecturers does not exceed three-year term, it was in 2014 that lecturers under this category were inducted.

An official of the board admitted that quality of education depended on the strength and permanence of the teaching staff. ""Teachers and infrastructure are most important inputs in the education system. That infrastructure in government colleges is poor is well-known. Now, having so many categories of lecturers - regular, contract, guest, part-time guest, and minimum scale - is doing more harm than good,"" he said.","Regular teachers prerequisite for quality education in colleges","932638122","2018-08-26","http://www.newindianexpress.com/cities/hyderabad/2018/aug/27/regular-teachers-prerequisite-for-quality-education-in-colleges-1863242.html","The New Indian Express",FALSE
"1343","","Nongstoin: ""We should strive not only to educate but to give quality education"" said Minister, Tourism, Water Resources, Metbah Lyngdoh at the 10th anniversary celebration of Seng Khasi Lower & Upper Primary School, Pyndengumiong, Mairang on Friday .

Speaking on the occasion, Lyngdoh lauded and encouraged the founders and teachers of the school for their willingness to help the underprivileged children of the area by giving them a chance at getting quality education like other children.

The minister also informed the gathering that efforts are on to bring forth the Meghalaya State Education Policy with the government engaging different stakeholders including educationists and institutions for the purpose, which will help in achieving quality education in schools in the rural areas of the state as a whole.

Lyngdoh, in conclusion, congratulated the School's managing committee; teachers and students who have crossed the 10th year milestone and hoped that the school will achieve more success in the years to come.

The 10th anniversary celebration function of the Seng Khasi Lower & Upper Primary School, Pyndengumiong Mairang was held in the school campus in the presence of MLA Mawphlang SK Sunn as Guest of Honour, Mairang MDC EL Nongrang, Headmistress S Ryntathiang among others.

Other highlights of the day were dance performances and a song by the students and ex -students of the school.","Metbah for quality education in state","931600032","2018-08-25","http://www.theshillongtimes.com/2018/08/25/metbah-for-quality-education-in-state/","theshillongtimes.com",FALSE
"1344","","Experts explain overseas educational opportunities and ways to grab them

Principal of Lakireddy Balireddy College of Engineering K. Appa Rao has said there are plenty of opportunities for higher education in various countries and called upon students to work hard and be equipped to pursue a career that has better prospects.

Mr. Rao was speaking at the seminar on 'Overseas Education and Opportunities' organised jointly by The Hindu and IDP Education at the college on Friday.

He said not many had a clear picture of education abroad and such awareness programmes introduced them to not just education opportunities but also financial aid in the form of scholarships provided by institutions.

Manager-Operations of IDP Education Maneesh Chandra stressed the need for setting a higher goal in life to make it big.

Focus on research

""The quality of education and standards of an institution play a key role in shaping up the career of students. Industries across the world always look for industry-ready graduates to employ. But curriculum in Indian institutions is changed only once in two or three years.

In case of foreign universities, course curriculum as required by the industry could be updated in a matter of a month or two, which is a great advantage for students,"" Mr. Maneesh said. The first salary was the most important thing in one's career, he said and asked students to aim high.

Explaining the opportunities of funded courses in universities in the U.S., Canada, Australia and other countries, Mr. Maneesh said most of the foreign universities were involved in research and engaged students in research work.

Govt. assistance

Apart from the universities, the government of Andhra Pradesh was also providing loans and subsidies for students to pursue higher education in foreign universities, he said. ""All kinds of support is available for those wishing to pursue education in other countries. It is time you used the opportunities,"" he told the students.

A team of experts of IDP Education later threw light on courses, universities and scholarships available in Canada, U.S. and other countries.

Event in Vijayawada

The IDP Education is conducting an awareness programme in Vijayawada on August 27 where representatives of 15 universities from Australia will be presenting the details of the courses and other opportunities available there.","'Quality education at standard institutions makes the difference'","931451927","2018-08-24","https://www.thehindu.com/news/national/andhra-pradesh/quality-education-at-standard-institutions-makes-the-difference/article24775025.ece","The Hindu",FALSE
"1345","","Mysuru: As a result of the Government of Karnataka partnering with Pratham, an NGO to improve the quality of education in primary schools in the state, the reading ability of children in Class 4 and 5 saw an improvement from 29% to 65% and the ability to do math increased from 31% to 69%. In the case of Urdu medium schools, the ability to read a story in Urdu improved from 17% to 57%.

Elated with the success, the state government by the end of 2019 will extend this partnership with Pratham in 21 districts of the state.

Divulging details of the training method of Pratham which has brought about significant changes, founder of Pratham Mysore, Ashvini Ranjan told TOI, ""The uniqueness in our training lies in segregating the children based on their learning levels. In a typical classroom, there are children who have stopped learning at different levels. While 10% of a classroom is made up of frontbenchers who have little or no difficulty, the remaining 90% have difficulties in learning at various levels.""

""By segregating them, the teachers who are trained by our master trainers will provide individual attention to every child to help them catch up by clearing their doubts and the children rapidly catch up,"" said Ranjan.

""To promote a healthy and friendly classroom atmosphere, we ask the teachers to squat on the floor along with the children as it makes a world of a difference to the children as they feel less intimidated by the teacher,"" said Ranjan asserting that a significant change was witnessed after this method was adopted. The children do not get frightened and a friendly atmosphere is created and learning becomes fun, he added.

""We also update the parents about their wards' progress which is making them wake up and pay attention to their children,"" Ranjan said.

Elated by the difference made to the children, Ranjan said, ""We are participating with the government at every step in this short-term intervention. Many a times, there are teachers who are not so welcoming of our master trainers who are young men and women between the ages of 20-25, but the difference made in the learning process of these children is reassuring and encourages us to do better.""

Explaining the Teaching at Right Level (TARL) methodology of Pratham, Jagadish, a programme coordinator for Pratham, said, ""Our methodology focuses on teaching students based on their levels by giving them individual attention. Some children will not be able to identify letters, some won't be able to read words and some others won't be able to read sentences. We identify such problems and help them overcome those problems. There are many dedicated teachers who put in a lot of effort to help these children overcome their learning difficulties.""

After grouping the children by classifying them as 'letter level', 'word level', and 'sentence level', a semicircle is formed and the teacher sits down on the floor to impart lessons which boosts one-to-one relationship, added Jagadish.

Pointing to the pivotal role played by Teaching Learning Materials (TLM) of Pratham, Rachaiah, a member of the State Resource Group (SRG) who teaches mathematics, said, ""We adopt the touch and learn method which makes learning not only easy, but also fun. To teach mathematics, we use straws, coins, and currency notes when we have to teach them simple addition, subtraction, division or multiplication.""

Crediting the method adopted by Pratham for improving soft skills of the children, he said, ""Along with learning, the speaking skills of the children also saw a huge improvement.""","Govt-NGO partnership sees improvement in quality of education in primary schools - Times of India","930865400","2018-08-24","https://timesofindia.indiatimes.com/city/mysuru/govt-ngo-partnership-sees-improvement-in-quality-of-education-in-primary-schools/articleshow/65520574.cms","The Times of India",FALSE
"1346","","Modern higher education in India had its genesis in colleges as they predated universities at least by half a century. They also outnumbered universities since their inception, but post-Independence they have grown rather too rapidly to become dominant players in the higher education. As per MHRD's All India Survey of Higher Education (AISHE) data, while the number of universities in the country increased from 27 in 1950 to 903 in 2017-18, recording a growth of 32 times, the number of colleges during the corresponding period soared 67 times from 578 to 39,050. Critically, over 78 per cent of the total number of teachers in higher education are employed in the collegiate sector.

Ubiquitously, improving the overall quality of higher education shall remain a distant dream unless the initiatives and measures in this regard pay focussed attention on colleges. The fact that over 60 per cent of the colleges in the country are located in rural areas, catering mostly to the deprived and marginalised sections of the society, makes it imperative for policy planners to focus their attention on colleges. Since an overwhelming number of the colleges are affiliated to public-funded state universities, the onus of reforms for improving quality and promoting excellence in colleges fall in the domain of the state governments. However, the Union government, which is constitutionally charged with the responsibility of coordination and maintenance of standards in higher education, has to play a critical role through policy intervention and regulation.

Fortunately for the policy planners and regulators, the MHRD's AISHE has been providing data on the number, size and growth of colleges consistently since 2006-07 and the same are also timely released. So, the summary data for 2017-18 is already available in public domain. A quick diagnostic run of the available data as obtained for the years 2007-08 to 2017-18 throws up major deficiencies in the collegiate system of higher education in the country, crying for structural reforms in the sector.

The problem of large numbers of colleges affiliated to a single university seems to have been gradually addressed; 161 of the 285 universities affiliating colleges now have less than 100 colleges affiliated to them and the same has been achieved by establishing new universities and also by bifurcating or trifurcating existing universities. There are now only 15 universities that have more than 500 colleges affiliated to them and it seems that most states are now proactively working to lessen their affiliating burden.

Quite a few major problems, however, still continue to persist, thus calling for urgent action. The first is the problem of single-discipline colleges which constitute over a third of the total number of colleges in the country. For these colleges, curricular reforms like Choice-Based Credit System (CBCS), which is being prescribed by the University Grants Commission (UGC) as a necessary measure to improve quality in higher education is a near impossibility.

Secondly, the collegiate system of higher education in the country is characterised by a very large number of small-sized institutions. Data reveals that nearly a fifth of the colleges have less than a hundred students on their roll and only less than 4 per cent of them have over 3,000 students. Small-sized colleges suffer from the same deficiencies as those pointed out in case of single-discipline colleges. Additionally, they also lack adequate and suitable infrastructure and suffer from the lack of academic viability and economies of scale.

Thirdly, the student-teacher ratio in the colleges at over 30 is way too high. Technological advancements in teaching-learning notwithstanding, teachers play a critical role in imparting quality higher education. It is also proven that institutions catering to largely first-generation learners drawn from the poorer and marginalised sections of society need to invest more in teachers and teaching-learning resources as these students require far more focussed attention to overcome what their families are unable to provide for.

Finally, the number of colleges in the country have been rising too rapidly. The expansion is largely driven by private initiatives and the number of government and government-aided colleges have been declining in proportion. Even though there have been some consolidation lately, leading to closure and winding up of colleges, we are still seeing on an average 3 to 4 colleges being established every day. Such a growth is neither desirable nor viable academically and economically. While new colleges are still needed to mitigate regional disparities and widen equitable access, the time has come to focus on qualitative expansion and consolidation.","Colleges hold the key to improving quality in higher education","930172908","2018-08-23","https://www.dnaindia.com/analysis/column-colleges-hold-the-key-to-improving-quality-in-higher-education-2653364","Daily News and Analysis (DNA) India",FALSE
"1347","","The Aam Aadmi Party (AAP) supremo, who was accompanied by Deputy Chief Minister Manish Sisodia, was speaking at the inauguration of the second phase of Indraprastha Institute of Information Technology (IIIT) Delhi campus in Okhla.

Addressing the students and faculty of IIIT-Delhi, Kejriwal said he wants at least one of Delhi's higher education institution to be counted among the best universities or colleges in the world.

He then presented a challenge to all the universities in Delhi and IIIT-Delhi to make it to the ""top universities in the world"" and said that the Delhi government will support the universities in reaching the list.

He assured the students his government will increase the capacity of higher education institutes in Delhi so that more students from the city could get admission here.

""In Delhi, we have a shortage of higher education institutions. Almost 2.5 lakh pass 12th standard every year and our higher education institutes only have the capacity of 1.25 lakh. This is a severe capacity shortage which even renders the toppers helpless. This is not acceptable and we are trying to fix this,"" he said."," Delhi government to involve NRI teachers to enhance quality of education in schools ","929229132","2018-08-21","https://www.business-standard.com/article/news-ians/delhi-government-to-involve-nri-teachers-to-enhance-quality-of-education-in-schools-118082101115_1.html","Business Standard",FALSE
"1348","","By: PTI | New Delhi | Published: August 19, 2018 1:42:32 pm ""Sometimes, we have to fetch water from nearby wells. Very often students fall sick and return home, as there are no proper medical facilities available for us,"" Lata Soren, a tribal student from Chattisgarh, said. Representational Image

Tribal students have appealed to the Centre to ensure ""quality education"" and proper facilities, including schools and hostels, for those belonging to scheduled tribes and said that reservation in government institutions and jobs alone is not the solution to their problems. They also urged the central government to formulate policies on the ""basis of ground realities"" for the welfare of tribal children.

Tribal students from across the country participated in a convention organised by the Adivasi Adhikar Manch and the Centre for Adivasi Research and Development here on Saturday to highlight their issues. ""Please tell the government that we are not getting a quality education. There are no schools in some tribal areas. Even if there are, there are no teachers. At some places, tribal students have to travel miles to reach school. ""We need more hostels and good facilities. The government talks about reservation (in jobs), but what will we do if we do not get a proper education?"" asked Sunil Tirki from Jharkhand.

Tribal students, who had come from faraway villages of Jharkhand, West Bengal, Chhattisgarh, Rajasthan, Karnataka, Tripura, and other states, also complained about poor hostel facilities at residential government schools. They said that hostels do not have proper drinking water and toilet facilities. At some places, there are no ceiling fans. So, the students sleep in the open during summers.

""Sometimes, we have to fetch water from nearby wells. Very often students fall sick and return home, as there are no proper medical facilities available for us,"" Lata Soren, a tribal student from Chattisgarh, said. The organisers claimed that because of the ""flawed"" policy framework of the government which is detached from the ground reality, ""Adivasi children cannot sustain their education"".

""The Centre is cutting down on the number of schools based on the number of students attending the classes. Now, in tribal areas, this is proving to be disastrous. Because of the geographical locations of these areas, one cannot hope that Adivasi children will sustain their education without a decentralized approach. ""That's why compared to other children, the dropout rate among tribal students is higher. If the government wants to bridge this gap, then it needs a different policy framework,"" Brinda Karat, CPI(M) leader and member of the Adivasi Adhikar Rashtriya Manch, says. The students' parents, who also attended the convention, said that there are many villages which do not have schools.

""I want my two children to study, but there are no schools. If they want to go to school, they need to travel miles through forests. It is unsafe. Why cannot schools be built near our villages?"" asks 25-year-old Phula Bai, who belongs to the Bhil tribe of Rajasthan. According to a recent survey conducted by the Adivasi Adhikar Manch and the Centre for Adivasi Research and Development, some tribal areas have recorded an increase in the dropout rate among girl students, as not many parents feel safe to send their daughters to the schools far-off.

""My school is very far from my village. It takes more than two hours to reach there. I am able to continue with my studies because my brother accompanies me. But there are many in my class who have stopped coming to school as they are scared to travel alone and they do not have money to pay for the transport. There is no hostel for girls,"" said Varsha Sihem, a class 8 tribal student from Madhya Pradesh. The tribal students also demanded that the government ""stop its policy of shutting down and merging schools based on the number of students attending them"".

Must Watch Kunal Kapoor talks about working with Akshay Kumar in Gold World Photography Day: Dilish Parekh Holds World Record for Largest Camera Collection Express Eye for Detail: Modi's space ambition, ruthless rains in Kerala and the death of AB Vajpayee Leica C-Lux: Compact camera? Not really","Tribal students urge govt to give them better facilities for quality education","927843199","2018-08-19","https://indianexpress.com/article/education/tribal-students-urge-govt-to-give-them-better-facilities-for-quality-education-5314163/","The Indian Express",FALSE
"1349","","Tribal students have appealed to the Centre to ensure ""quality education"" and proper facilities, including schools and hostels, for those belonging to scheduled tribes and said that reservation in government institutions and jobs alone is not the solution to their problems.

They also urged the central government to formulate policies on the ""basis of ground realities"" for the welfare of tribal children.

Tribal students from across the country participated in a convention organised by the Adivasi Adhikar Manch and the Centre for Adivasi Research and Development here on Saturday to highlight their issues.

""Please tell the government that we are not getting a quality education. There are no schools in some tribal areas. Even if there are, there are no teachers. At some places, tribal students have to travel miles to reach school.

""We need more hostels and good facilities. The government talks about reservation (in jobs), but what will we do if we do not get a proper education?"" asked Sunil Tirki from Jharkhand.

Tribal students, who had come from faraway villages of Jharkhand, West Bengal, Chhattisgarh, Rajasthan, Karnataka, Tripura, and other states, also complained about poor hostel facilities at residential government schools.

They said that hostels do not have proper drinking water and toilet facilities. At some places, there are no ceiling fans. So, the students sleep in the open during summers.

""Sometimes, we have to fetch water from nearby wells. Very often students fall sick and return home, as there are no proper medical facilities available for us,"" Lata Soren, a tribal student from Chattisgarh, said.

The organisers claimed that because of the ""flawed"" policy framework of the government which is detached from the ground reality, ""Adivasi children cannot sustain their education"".

""The Centre is cutting down on the number of schools based on the number of students attending the classes. Now, in tribal areas, this is proving to be disastrous. Because of the geographical locations of these areas, one cannot hope that Adivasi children will sustain their education without a decentralized approach.

""That's why compared to other children, the dropout rate among tribal students is higher. If the government wants to bridge this gap, then it needs a different policy framework,"" Brinda Karat, CPI(M) leader and member of the Adivasi Adhikar Rashtriya Manch, says.

The students' parents, who also attended the convention, said that there are many villages which do not have schools.

""I want my two children to study, but there are no schools. If they want to go to school, they need to travel miles through forests. It is unsafe. Why cannot schools be built near our villages?"" asks 25-year-old Phula Bai, who belongs to the Bhil tribe of Rajasthan.

According to a recent survey conducted by the Adivasi Adhikar Manch and the Centre for Adivasi Research and Development, some tribal areas have recorded an increase in the dropout rate among girl students, as not many parents feel safe to send their daughters to the schools far-off.

""My school is very far from my village. It takes more than two hours to reach there. I am able to continue with my studies because my brother accompanies me. But there are many in my class who have stopped coming to school as they are scared to travel alone and they do not have money to pay for the transport. There is no hostel for girls,"" said Varsha Sihem, a class 8 tribal student from Madhya Pradesh.

The tribal students also demanded that the government ""stop its policy of shutting down and merging schools based on the number of students attending them"".","Tribal students urge govt to give them better facilities for quality education","927842447","2018-08-19","https://www.business-standard.com/article/pti-stories/tribal-students-urge-govt-to-give-them-better-facilities-for-quality-education-118081900196_1.html","Business Standard",FALSE
"1350","","CM Chouhan urges at Rashtriya Alankaran Samaroh

Chronicle Reporter, Bhopal, The Chief Minister Shivraj Singh Chouhan urged that the entire society should come forward to contribute in enhancing education quality. Interact with children by visiting schools under the 'Mil Banche Madhya Pradesh' campaign.

Narrate inspirational episodes and stories of moral values before the children and donate books besides necessary items as required by the schools. Chouhan was addressing the Rashtriya Alankaran Samaroh held on Wednesday on the occasion of the Independence Day at Ravindra Bhavan here today.

CM Chouhan honoured 4 personalities and 7 Institutions with Amar Shaheed Chandrashekhar Azad Rashtriya Samman, Maharaj Agrasen Rashtriya Samman and Maharishi Vedvyas Rashtriya Samman by presenting them citation letters, shawl-shreephal and Samman Nidhi (Honorarium) of Rs. 2 lakh.

The Sumiran audio-video was released on the occasion. After the programme, Chouhan flagged off the Rath (Chariot) of Madhya Pradesh Vikas Yatra.

Commemorating the brave freedom fighters, who sacrificed their life for the freedom of the country and martyrs, he paid obeisance to them.

He stated that soldiers far from their families on borders, discharging duties under the adverse and risky conditions are also entitled for respect.

The state government has started observing August 14 as the Shaheed Samman Diwas from this year in the honour of families of over 30 thousand sainiks and jawans, who sacrificed their life after the independence while rendering services to the nation. This Shaheed Samman Diwas will be observed every year in their honour.

He further mentioned that every citizen of the state and country should take a resolution to live for the society and country. Every individual must give active cooperation in social works like environment conservation, water conservation and Beti Bachao Abhiyan etc.

Chouhan stated that daughters have been given honour like Devis in Madhya Pradesh. He mentioned that persons committing heinous crime with i nocents are burden on the earth. Provision of death penalty for them was made by Madhya Pradesh before any other state in the country.

The Amar Shaheed Chandrashekhar Azad Rashtriya Samman was conferred upon Sudhir Vidyarthi Bareli for the year 2015-16, Gandhi Nyas Bhopal-2016-17, Anuj Dhar-New Delhi-2017-18 and Major General Retired Gagandeep Bakshi for the year 2018-19.

Similarly, Dakshinamurty Vinay Mandir- Bhavnagar-Gujarat, Prof. Ramesh Dave of Bhopal, Hemchandracharya Sanskrit Pathshala of Sabarmati-Gujarat were honoured with the Maharishi Ved Vyas Rashtriya Samman for the year 2015-16, 2016-17 and 2017-18 respectively in the Alankaran Samaroh.

Similarly, the Maharaja Agrasen Rashtriya Samman was conferred upon Surbhi Shodh Sansthan of Banaras- Uttar Pradesh, Narayan Seva Sansthan of Udaipur- Rajasthan, Lok Biradri Prakalp of Hemalkasa- Maharashtra and Kendriya Chinmay Mission Trust of Mumbai-Maharashtra for the year 2015-16, 2016-17, 2017-18 and 2018-19 respectively.","Entire society should contribute in enhancing education quality | Central Chronicle","927427708","2018-08-18","http://www.centralchronicle.com/entire-society-should-contribute-in-enhancing-education-quality.html","Central Chronicle",FALSE
"1351","","Keeping in view the exigency of trained teachers in educational institutions, the national government has recently implemented Diploma in Elementary Education (D.EI.ED.) course for untrained teachers at Primary Level and Upper Primary Level as obligatory with immediate effect in order to meet all the challenges related to teaching and development of education qualities throughout the country. Consequently innumerable prospective teachers hurriedly enrolled themselves in the last part of the month of Sept. 2017 through internet for the said course of two years duration under the guidance and supervision of National Institute of Open Schooling (NIOS)

The implementation of D.EI.ED course may sound excellent in theory but it may not be so much in practise. On the other hand, we cannot precisely come to the conclusion how much it will be effective or acclaimed as suitable as well as feasible catering for the needs of students and teachers alike. Something lacking imperfect as well as controversial issues are not far to seek.

In fine, we can come to the conclusion that there is a crying need to stop such commercialisation of education at all level . Unless we are able to put an end to all such unhealthy trends in education, and evolves a comprehensive system of education at all levels, we cannot provide both quality and help in achieving the universialisation of education or mass education in this country. Neither can we make education an expensive item far from the access of common - man, nor can we afford to provide good and quality education to the millions of this country free of cost. A middle path has to be found very soon so as to protect the common children from the prevailing crisis of education lest they should be the ultimate sufferer in the whole process. The fissiparous tendencies that we notice today are the outcome of the lack of a definite education policy followed by the nation,","The Role of D.El.Ed. Teachers in Imparting Quality Education","927095060","2018-08-17","http://www.easternmirrornagaland.com/the-role-of-d-el-ed-teachers-in-imparting-quality-education/","Eastern Mirror",FALSE
"1352","","DARBHANGA: A memorandum of understanding (MoU) was signed between Lalit Narayan Mithila University (LNMU) and Unicef on Tuesday, to organise capacity building training sessions for teachers and to improve the quality of school education.

LNMU's directorate of distance education (DDE) was made the nodal agency for the project. Apart from technical support, an amount of Rs 1.65 crore will be provided by Unicef to organise 21 programmes over a period of three years. In the first phase, a six-day workshop will be conducted by the DDE from August 28.

LNMU vice-chancellor S K Singh said the university will be able to fulfil the aspirations of schoolchildren towards the improvement of quality of both primary and secondary education. It is for the first time that UNICEF has joined hands with a university in the state to improve and impart qualitative training to schoolteachers. Talking on the occasion, Unicef Bihar's chief Asadur Rahman said, ""Students should be made to participate and express their views. They should be protected from any type of abuse."" He also praised Kanya Utthan Yojana launched by CM Nitish Kumar

""Inclusive social protection for children has become the need of the hour,"" Rahman said and added that Unicef had closely monitored the functioning of LNMU DDE before making it the nodal agency of the campaign. Unicef's education expert Pramila Manoharan said, ""Bihar needs support in improving the quality of school education.""","LNMU, Unicef sign MoU on quality school education - Times of India","925331097","2018-08-15","https://timesofindia.indiatimes.com/city/patna/lnmu-unicef-sign-mou-on-quality-school-education/articleshow/65406739.cms","The Times of India",FALSE
